Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
139.90,2028.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
139.93,2028.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
139.97,2029.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.00,2030.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.03,2031.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.07,2031.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.10,2032.00,,27.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.13,2033.00,,28.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.17,2034.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.20,2034.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.23,2035.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.27,2036.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.30,2036.00,,28.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.33,2037.00,,28.00,,25.00,,32.50,,61.00,,28.00,,2.00,,10.00,16.00,,
140.37,2038.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.40,2039.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.43,2039.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.47,2040.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.50,2041.00,,28.00,,25.00,,32.50,,62.00,,28.00,,2.00,,10.00,16.00,,
140.53,2041.00,,28.00,,25.00,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.57,2042.00,,28.00,,25.00,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.60,2043.00,,28.00,,25.00,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.63,2044.00,,28.00,,25.00,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.67,2044.00,,28.00,,25.00,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.70,2045.00,,28.00,,25.00,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.73,2046.00,,28.00,,24.60,,32.10,,62.00,,28.00,,2.00,,10.00,16.00,,
140.77,2047.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
140.80,2048.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
140.83,2048.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
140.87,2049.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
140.90,2050.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
140.93,2050.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
140.97,2051.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.00,2052.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.03,2053.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.07,2053.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.10,2054.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.13,2055.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.17,2056.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.20,2056.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.23,2057.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.27,2058.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.30,2058.00,,28.00,,24.60,,32.10,,63.00,,28.00,,2.00,,10.00,16.00,,
141.33,2059.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.37,2060.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.40,2061.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.43,2061.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.47,2062.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.50,2063.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.53,2063.00,,28.00,,24.60,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.57,2064.00,,28.00,,24.60,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
141.60,2065.00,,28.00,,24.60,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
141.63,2066.00,,28.00,,24.60,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
141.67,2066.00,,28.00,,24.60,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
141.70,2067.00,,28.00,,24.60,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
141.73,2068.00,,28.00,,24.20,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.77,2069.00,,28.00,,24.20,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.80,2069.00,,28.00,,24.20,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.83,2070.00,,28.00,,24.20,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.87,2071.00,,28.00,,24.20,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.90,2071.00,,28.00,,24.20,,32.10,,64.00,,28.00,,2.00,,10.00,16.00,,
141.93,2072.00,,28.00,,24.20,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
141.97,2073.00,,28.00,,24.20,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
142.00,2074.00,,28.00,,24.20,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
142.03,2074.00,,28.00,,24.20,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
142.07,2075.00,,28.00,,24.20,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
142.10,2075.00,,28.00,,24.20,,32.10,,65.00,,28.00,,2.00,,10.00,16.00,,
142.13,2076.00,,28.00,,24.20,,31.70,,65.00,,28.00,,2.00,,10.00,16.00,,
142.17,2076.00,,28.00,,24.20,,31.70,,65.00,,28.00,,2.00,,10.00,16.00,,
142.20,2077.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.23,2078.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.27,2078.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.30,2079.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.33,2080.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.37,2080.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.40,2081.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.43,2082.00,,28.00,,24.20,,31.70,,,,28.00,,2.00,,10.00,16.00,,
142.47,2083.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.50,2083.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.53,2084.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.57,2085.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.60,2086.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.63,2086.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.67,2087.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.70,2088.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.73,2088.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.77,2089.00,,28.00,,24.20,,31.70,,66.00,,28.00,,2.00,,10.00,16.00,,
142.80,2090.00,,28.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
142.83,2091.00,,28.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
142.87,2091.00,,28.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
142.90,2092.00,,28.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
142.93,2092.00,,28.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
142.97,2093.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.00,2094.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.03,2094.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.07,2095.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.10,2095.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.13,2096.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.17,2097.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.20,2098.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.23,2098.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.27,2099.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.30,2099.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.33,2100.00,,29.00,,24.20,,31.70,,67.00,,28.00,,2.00,,10.00,16.00,,
143.37,2101.00,,29.00,,24.20,,31.70,,68.00,,28.00,,2.00,,10.00,16.00,,
143.40,2101.00,,29.00,,24.20,,31.70,,68.00,,28.00,,2.00,,10.00,16.00,,
143.43,2102.00,,29.00,,24.20,,31.70,,68.00,,28.00,,2.00,,10.00,16.00,,
143.47,2103.00,,29.00,,24.20,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.50,2103.00,,29.00,,24.20,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.53,2104.00,,29.00,,24.20,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.57,2104.00,,29.00,,24.20,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.60,2105.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.63,2106.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.67,2106.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.70,2107.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.73,2107.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.77,2108.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.80,2109.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.83,2109.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.87,2110.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.90,2110.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.93,2111.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
143.97,2111.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.00,2111.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.03,2112.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.07,2112.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.10,2112.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.13,2112.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.17,2113.00,,29.00,,23.80,,31.30,,68.00,,28.00,,2.00,,10.00,16.00,,
144.20,2113.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.23,2113.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.27,2113.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.30,2113.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.33,2113.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.37,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.40,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.43,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.47,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.50,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.53,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.57,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.60,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.63,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.67,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.70,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.73,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.77,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.80,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.83,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.87,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.90,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.93,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
144.97,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.00,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.03,2114.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.07,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.10,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.13,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.17,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.20,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.23,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.27,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.30,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.33,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.37,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.40,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.43,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.47,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.50,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.53,2115.00,,29.00,,23.80,,31.30,,,,28.00,,2.00,,10.00,16.00,,
145.57,2116.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.60,2118.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.63,2120.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.67,2122.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.70,2124.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.73,2125.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.77,2127.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.80,2128.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.83,2130.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.87,2131.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.90,2132.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.93,2133.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
145.97,2134.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
146.00,2135.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
146.03,2136.00,,29.00,,23.30,,30.80,,,,28.00,,2.00,,10.00,16.00,,
146.07,2137.00,,29.00,,23.30,,30.80,,72.00,,28.00,,2.00,,10.00,16.00,,
146.10,2137.00,,29.00,,23.30,,30.80,,72.00,,28.00,,2.00,,10.00,16.00,,
146.13,2138.00,,29.00,,23.30,,30.80,,72.00,,28.00,,2.00,,10.00,16.00,,
146.17,2139.00,,29.00,,23.30,,30.80,,72.00,,28.00,,2.00,,10.00,16.00,,
146.20,2139.00,,29.00,,23.30,,30.40,,,,28.00,,2.00,,10.00,16.00,,
146.23,2140.00,,29.00,,23.30,,30.40,,,,28.00,,2.00,,10.00,16.00,,
146.27,2141.00,,30.00,,23.30,,30.40,,,,28.00,,2.00,,10.00,16.00,,
146.30,2141.00,,30.00,,23.30,,30.40,,,,28.00,,2.00,,10.00,16.00,,
146.33,2142.00,,30.00,,23.30,,30.40,,,,28.00,,2.00,,10.00,16.00,,
146.37,2142.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.40,2143.00,,30.00,,23.30,,30.40,,,,28.00,,2.00,,10.00,16.00,,
146.43,2143.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.47,2143.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.50,2144.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.53,2144.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.57,2144.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.60,2145.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.63,2145.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.67,2146.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.70,2146.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.73,2146.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.77,2146.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.80,2147.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.83,2147.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.87,2147.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.90,2148.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.93,2148.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
146.97,2148.00,,30.00,,23.30,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.00,2149.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.03,2149.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.07,2149.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.10,2149.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.13,2150.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.17,2150.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.20,2150.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.23,2150.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.27,2151.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.30,2151.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.33,2151.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.37,2151.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.40,2151.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.43,2152.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.47,2152.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.50,2152.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.53,2152.00,,30.00,,22.90,,30.40,,73.00,,28.00,,2.00,,10.00,16.00,,
147.57,2153.00,,30.00,,22.90,,30.40,,74.00,,28.00,,2.00,,10.00,16.00,,
147.60,2153.00,,30.00,,22.90,,30.40,,74.00,,28.00,,2.00,,10.00,16.00,,
147.63,2153.00,,30.00,,22.90,,30.40,,74.00,,28.00,,2.00,,10.00,16.00,,
147.67,2153.00,,30.00,,22.90,,30.40,,74.00,,28.00,,2.00,,10.00,16.00,,
147.70,2153.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.73,2154.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.77,2154.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.80,2154.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.83,2154.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.87,2154.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.90,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.93,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
147.97,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.00,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.03,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.07,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.10,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.13,2155.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.17,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.20,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.23,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.27,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.30,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.33,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.37,2156.00,,30.00,,22.90,,30.00,,74.00,,28.00,,2.00,,10.00,16.00,,
148.40,2156.00,,30.00,,22.90,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.43,2156.00,,30.00,,22.90,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.47,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.50,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.53,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.57,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.60,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.63,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.67,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.70,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.73,2157.00,,30.00,,22.50,,30.00,,75.00,,28.00,,2.00,,10.00,16.00,,
148.77,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
148.80,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
148.83,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
148.87,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
148.90,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
148.93,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
148.97,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.00,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.03,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.07,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.10,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.13,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.17,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
149.20,2157.00,,31.00,,22.50,,29.60,,75.00,,28.00,,2.00,,10.00,16.00,,
